data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
4845093,454,MAW248,248,"04 October 2015",2015,1,Riots,"Mob violence","Rioters (Malawi)","Vigilante Group (Malawi)",5,"Civilians (Malawi)",,7,57,"Eastern Africa",Malawi,Central,Lilongwe,"TA Chadza",Nathenje,-14.0822,33.9112,1,"Malawi News Agency",National,"Vigilante militia kills a man suspected of using magic to sleep with women.",1,1552577240,MWI
5280232,454,MAW247,247,"21 September 2015",2015,1,Protests,"Peaceful protest","Protesters (Malawi)","Students (Malawi)",6,,,0,60,"Eastern Africa",Malawi,Central,Dedza,"TA Kasumbu",Dedza,-14.3667,34.3333,1,"Nyasa Times (Malawi)",National,"Students protest in Dedza against the transfer of teachers.",0,1561469182,MWI
5280231,454,MAW246,246,"08 September 2015",2015,1,Riots,"Violent demonstration","Rioters (Malawi)",,5,"Police Forces of Malawi (2014-)",,1,15,"Eastern Africa",Malawi,Northern,Karonga,"Karonga Town",Karonga,-9.9333,33.9333,1,"Nyasa Times (Malawi)",National,"Crowds gathered at the courthouse in Karonga and pelted stones at police that were planning to release people suspected of abducting albino children. Police fired tear gas.",0,1561469182,MWI
5280230,454,MAW245,245,"12 August 2015",2015,1,Riots,"Violent demonstration","Police Forces of Malawi (2014-)",,1,"Rioters (Malawi)",,5,15,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Blantyre,-15.7833,35,1,"Nyasa Times (Malawi)",National,"University students rioted, closed part of Masauko Chipembere Highway in Blantyre, demanding pay allowances. Police fired tear gas.",0,1561469182,MWI
5203837,454,MAW244,244,"01 August 2015",2015,1,"Violence against civilians",Attack,"Police Forces of Malawi (2014-)",,1,"Civilians (Malawi)","Women (Malawi)",7,17,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Chilomoni,-15.7787,34.9825,1,Malawi24,National,"Police beat a woman on suspicion that she was involved in torching Chilomoni police station the prior month.",0,1559160531,MWI
4849446,454,MAW243,243,"30 July 2015",2015,1,Riots,"Mob violence","Rioters (Malawi)",,5,"Police Forces of Malawi (2014-)",,1,15,"Eastern Africa",Malawi,Central,Salima,"TA Karonga",Salima,-13.7196,34.4018,1,Malawi24,National,"Rioters destroyed property they claim was illegally taken in Chinyamamanyama village in Salima District. When police deployed to the area, one officer shot and hospitalised.",0,1552577245,MWI
4850262,454,MAW242,242,"15 July 2015",2015,3,Riots,"Violent demonstration","Rioters (Malawi)",,5,"Police Forces of Malawi (2014-)",,1,15,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Chilomoni,-15.7787,34.9825,1,Malawi24,National,"Residents torch Chilomoni Police Station in protest of a man being allegedly killed by police.",0,1552577246,MWI
4851150,454,MAW240,240,"02 July 2015",2015,1,Protests,"Peaceful protest","Protesters (Malawi)",,6,,,0,60,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,Malawi24,National,"Protests against taxes on SMS and internet.",0,1552577378,MWI
4851159,454,MAW241,241,"02 July 2015",2015,1,"Violence against civilians",Attack,"Unidentified Armed Group (Malawi)",,3,"Civilians (Malawi)",,7,37,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,Malawi24,National,"Anti-Corruption Bureau director of corporate services Issa Njauju abducted and shot dead in Lilongwe. His body was found two days later behind government buildings.",1,1552577378,MWI
5280229,454,MAW239,239,"12 June 2015",2015,1,Protests,"Peaceful protest","Protesters (Malawi)",,6,,,0,60,"Eastern Africa",Malawi,Northern,Mzimba,"TA Chindi",Mzuzu,-11.45,33.5833,1,"Nyasa Times (Malawi)",National,"Protests in Mzuzu advocating for a federal system of government.",0,1561469182,MWI
4852487,454,MAW238,238,"12 June 2015",2015,1,Riots,"Mob violence","Rioters (Malawi)","Vigilante Group (Malawi)",5,"Civilians (Malawi)",,7,57,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Ndirande,-15.7697,35.0416,1,Malawi24,National,"Angry mob beat and burnt a man to death in Ndirande after he was caught stealing.",1,1552577379,MWI
4853136,454,MAW237,237,"03 June 2015",2015,1,Riots,"Mob violence","Rioters (Malawi)","MCP: Malawi Congress Party",5,"Rioters (Malawi)","MCP: Malawi Congress Party",5,55,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,Malawi24,National,"Divided factions of the Malawi Congress party physically clashed in Lilongwe, over new appointments that pastor leader Lazarus Chakwera made to the executive of the party.",0,1552577380,MWI
4853451,454,MAW236,236,"30 May 2015",2015,1,Riots,"Mob violence","Rioters (Malawi)","Vigilante Group (Malawi)",5,"Civilians (Malawi)",,7,57,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,"Malawi News Agency",National,"Angry mob killed a robber in Lilongwe.",1,1552577381,MWI
4854624,454,MAW235,235,"15 May 2015",2015,1,Protests,"Peaceful protest","Protesters (Malawi)",,6,,,0,60,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Blantyre,-15.7833,35,1,Malawi24,National,"Civil society organisations protested the government sale of Malawi Savings Bank.",0,1552577382,MWI
4855714,454,MAW234,234,"03 May 2015",2015,1,Riots,"Mob violence","Rioters (Malawi)","Vigilante Group (Malawi)",5,"Unidentified Armed Group (Malawi)",,3,35,"Eastern Africa",Malawi,Southern,Thyolo,"TA Nchilamwela",Thyolo,-16.0667,35.1333,1,"Malawi News Agency",National,"Angry mob beat to death a man caught stealing maize in Thyolo. The man had attacked the maize owner with a panga knife.",1,1552577383,MWI
4855975,454,MAW232,232,"30 April 2015",2015,1,Protests,"Peaceful protest","Protesters (Malawi)",,6,,,0,60,"Eastern Africa",Malawi,Central,Nkhotakota,"Nkhotakota Boma",Nkhotakota,-12.9292,34.2972,1,"Malawi News Agency",National,"Protests in Nkhotakota demanding transfer of council officials.",0,1552577383,MWI
5203919,454,MAW233,233,"30 April 2015",2015,1,"Violence against civilians","Sexual violence","Police Forces of Malawi (2014-)",,1,"Civilians (Malawi)","Women (Malawi)",7,17,"Eastern Africa",Malawi,Southern,Nsanje,"SC Mbenje",Bangula,-16.5833,35.1167,1,Malawi24,National,"Police officer raped a 12-year old girl at Bangula flood victims camp in Nsanje.",0,1559160531,MWI
4856313,454,MAW231,231,"26 April 2015",2015,1,Riots,"Violent demonstration","Rioters (Malawi)",,5,,,0,50,"Eastern Africa",Malawi,Northern,Rumphi,"SC Mwalweni",Livingstonia,-10.606,34.1063,1,Malawi24,National,"Church members of Nkhoma congregation ransacked church property in Livingstonia in protest of the proposed transfer of their pastor.",0,1552577384,MWI
4856481,454,MAW228,228,"24 April 2015",2015,1,Protests,"Peaceful protest","Protesters (Malawi)",,6,,,0,60,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Blantyre,-15.7833,35,1,"Malawi News Agency",National,"Protests and boycotts against South African shops and outlets in Blantyre, following violence against Malawians in South Africa.",0,1552577384,MWI
4856482,454,MAW229,229,"24 April 2015",2015,1,Protests,"Peaceful protest","Protesters (Malawi)",,6,,,0,60,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,"Malawi News Agency",National,"Protests and boycotts against South African shops and outlets in Lilongwe, following violence against Malawians in South Africa.",0,1552577384,MWI
4856483,454,MAW230,230,"24 April 2015",2015,1,Protests,"Peaceful protest","Protesters (Malawi)",,6,,,0,60,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Limbe,-15.809,35.0602,1,"Malawi News Agency",National,"Protests and boycotts against South African shops and outlets in Limbe following violence against Malawians in South Africa.",0,1552577384,MWI
4856701,454,MAW227,227,"21 April 2015",2015,1,Protests,"Peaceful protest","Protesters (Malawi)",,6,,,0,60,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,"Malawi News Agency",National,"Protests against the xenophobic attacks against Malawian citizens in South Africa.",0,1552577384,MWI
4857643,454,MAW226,226,"08 April 2015",2015,1,Protests,"Peaceful protest","Protesters (Malawi)",,6,,,0,60,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Blantyre,-15.7833,35,1,"Malawi News Agency",National,"Vendors hold a demonstration at the Regional Trade Offices in Blantyre to protest against foreign entrepeneurs selling used tyres in the market.",0,1552577385,MWI
4858699,454,MAW225,225,"23 March 2015",2015,1,Riots,"Violent demonstration","Rioters (Malawi)",,5,,,0,50,"Eastern Africa",Malawi,Central,Mchinji,"Mchinji Boma",Mchinji,-13.7984,32.8802,1,Malawi24,National,"Taxi and minibus operators and vendors marched in Mchinji, demanding the removal of the police officer inspector for incompetence and harassment towards motorists. Some rioters pelted stones at passerbys and at council offices.",0,1552577386,MWI
4858829,454,MAW224,224,"21 March 2015",2015,2,Protests,"Peaceful protest","Protesters (Malawi)","DPP: Democratic Progressive Party",6,,,0,60,"Eastern Africa",Malawi,Southern,Mangochi,"TA Mponda",Mangochi,-14.4667,35.2667,1,Malawi24,National,"Democratic Progressive Party loyalists protested over the weekend in Mangochi, demanding the resignation of the minister of local government and rural development Trasizio Gowelo.",0,1552577387,MWI
4860154,454,MAW223,223,"04 March 2015",2015,1,Protests,"Peaceful protest","Protesters (Malawi)","Students (Malawi)",6,,,0,60,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,Malawi24,National,"Students at Kamuzu College of Nursing in Lilongwe protested against unpaid salaires and failure to implement a salary hike.",0,1552577388,MWI
4860376,454,MAW222,222,"02 March 2015",2015,1,Protests,"Peaceful protest","Protesters (Malawi)",,6,,,0,60,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,"Malawi News Agency",National,"Employees of Lilongwe City Council held a sit-in to demand a raise in salary.",0,1552577388,MWI
5280227,454,MAW221,221,"17 February 2015",2015,1,Riots,"Violent demonstration","Rioters (Malawi)","Students (Malawi)",5,,,0,50,"Eastern Africa",Malawi,Northern,Mzimba,"Mzimba Boma",Mzimba,-11.9,33.6,1,"Malawi News Agency",National,"Secondary school students vandalized the Robert Laws secondary school in Mzimba, in protest of the suspension of their fellow students the prior week. 17 arrested.",0,1561469182,MWI
4861387,454,MAW220,220,"16 February 2015",2015,1,Protests,"Peaceful protest","Protesters (Malawi)",,6,,,0,60,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,"Malawi News Agency",National,"Government secondary schools teachers march on Parliament demanding pay, two weeks after hosting sit-ins.",0,1552577390,MWI
4862200,454,MAW219,219,"06 February 2015",2015,1,Riots,"Mob violence","Rioters (Malawi)",,5,"Police Forces of Malawi (2014-)",,1,15,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,"Malawi News Agency",National,"Vendors stoned police after police destroyed illegally erected shops in Lilongwe. Police used tear gas to disperse the rioters.",0,1552577391,MWI
4862540,454,MAW218,218,"02 February 2015",2015,2,Riots,"Violent demonstration","Rioters (Malawi)",,5,"Police Forces of Malawi (2014-)",,1,15,"Eastern Africa",Malawi,Southern,Mangochi,"Lake Malawi","Monkey Bay",-14.0548,34.9198,1,Malawi24,National,"9 people including 2 police officers injured were during riots in Monkey Bay. Rioters from Sumbi village had entered the District Council hall to protest against traditional leaders agreeing to give land to the government to build a hotel. 6 arrested.",0,1552577391,MWI
4862721,454,MAW217,217,"01 February 2015",2015,1,Protests,"Peaceful protest","Protesters (Malawi)",,6,,,0,60,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,"Malawi News Agency",National,"Government secondary school teachers hold sit-ins to demand pay.",0,1552577391,MWI
4863288,454,MAW216,216,"26 January 2015",2015,2,Battles,"Armed clash","Private Security Forces (Malawi)","Rioters (Malawi); Vigilante Group (Malawi)",8,"Unidentified Armed Group (Malawi)",,3,38,"Eastern Africa",Malawi,Central,Nkhotakota,"Nkhotakota Boma",Nkhotakota,-12.9292,34.2972,3,"Malawi News Agency",National,"A mob killed a man alleged to have trespassed into Kazirila sugarcane field in Nkhotakota district to steal tires from an irrigation pivot. When approached by 3 cane guards, the man reportedly wielded a panga knife. A vigilante militia then found for the man and assaulted him to death.",1,1552577392,MWI
5280224,454,MAW213,213,"13 January 2015",2015,1,Protests,"Peaceful protest","Protesters (Malawi)",,6,,,0,60,"Eastern Africa",Malawi,Northern,Karonga,"Karonga Town",Karonga,-9.9333,33.9333,1,"Malawi24; Nyasa Times (Malawi)",National,"Malawi civil societies staged protests calling for electoral reform, including a law that would require the elected president to recieve more than 50% of votes cast. Demonstrations also called for financial reforms, following reports that the National Aids Commission disbursed over US$120,000 to First Lady Gertrude Mutharikas Beauty Malawi Trust and cultural group Mulhako wa alhomwe for non-HIV/AIDS activities. Similar demonstrations were held in Lilongwe, Blantyre, and Karonga. Protesters gave the government a 100-day deadline for response.",0,1561469182,MWI
5280226,454,MAW215,215,"13 January 2015",2015,1,Protests,"Peaceful protest","Protesters (Malawi)",,6,,,0,60,"Eastern Africa",Malawi,Northern,Mzimba,"TA Chindi",Mzuzu,-11.45,33.5833,1,"Malawi24; Nyasa Times (Malawi)",National,"Malawi civil societies staged protests calling for electoral reform, including a law that would require the elected president to recieve more than 50% of votes cast. Demonstrations also called for financial reforms, following reports that the National Aids Commission disbursed over US$120,000 to First Lady Gertrude Mutharikas Beauty Malawi Trust and cultural group Mulhako wa alhomwe for non-HIV/AIDS activities. Similar demonstrations were held in Blantyre, Mzuzu and Karonga. Protesters gave the government a 100-day deadline for response.",0,1561469182,MWI
5280223,454,MAW212,212,"13 January 2015",2015,1,Protests,"Peaceful protest","Protesters (Malawi)",,6,,,0,60,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Blantyre,-15.7833,35,1,"Malawi24; Nyasa Times (Malawi)",National,"Malawi civil societies staged protests calling for electoral reform, including a law that would require the elected president to recieve more than 50% of votes cast. Demonstrations also called for financial reforms, following reports that the National Aids Commission disbursed over US$120,000 to First Lady Gertrude Mutharikas Beauty Malawi Trust and cultural group Mulhako wa alhomwe for non-HIV/AIDS activities. Similar demonstrations were held in Lilongwe, Mzuzu and Karonga. Protesters gave the government a 100-day deadline for response.",0,1561469182,MWI
5280225,454,MAW214,214,"13 January 2015",2015,1,Protests,"Peaceful protest","Protesters (Malawi)",,6,,,0,60,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,"Malawi24; Nyasa Times (Malawi)",National,"Malawi civil societies staged protests calling for electoral reform, including a law that would require the elected president to recieve more than 50% of votes cast. Demonstrations also called for financial reforms, following reports that the National Aids Commission disbursed over US$120,000 to First Lady Gertrude Mutharikas Beauty Malawi Trust and cultural group Mulhako wa alhomwe for non-HIV/AIDS activities. Similar demonstrations were held in Lilongwe, Mzuzu and Blantyre. Protesters gave the government a 100-day deadline for response.",0,1561469182,MWI
5280222,454,MAW211,211,"12 January 2015",2015,1,Battles,"Armed clash","Unidentified Armed Group (Malawi)",,3,"Police Forces of Malawi (2014-)",,1,13,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,"Malawi News Agency",National,"An unidentified group dressed in military attire and armed with panga knives threw a petrol bomb at the Area 23 Police Unit in Lilongwe, and kidnapped and attacked an officer. Sergeant Trouble Muotcha was later found in a maize field with severe cuts to the head. He was taken to Kamuzu Central Hopsital where he died.",1,1561469182,MWI
4864850,454,MAW210,210,"08 January 2015",2015,1,Riots,"Mob violence","Rioters (Malawi)","Military Forces of Malawi (2014-)",5,"Police Forces of Malawi (2014-)","Private Security Forces (Malawi)",1,15,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,Malawi24,National,"After a house was robbed in Lilongwe, neighbours (which included deputy commander of Malawi Defence Forces Griffin Supuni) beat a private security guard in front of the robbed house. After police arrived, Supuni allegedly assaulted one of the policmeman. Supuni was arrested.",0,1552577394,MWI
4865550,454,MAW208,208,"29 December 2014",2014,2,Riots,"Mob violence","Rioters (Malawi)","Vigilante Group (Malawi)",5,"Civilians (Malawi)",,7,57,"Eastern Africa",Malawi,Northern,"Nkhata Bay","Lake Malawi","Nkhata Bay",-11.6,34.3,1,Malawi24,National,"Vigilante militia destroyed 10 houses belonging to the Kawowa family in Nkhata Bay following slow police response to the murder of Anthony Kamanga by a member of the Kawowa family. Three elderly men arrested.",0,1552577394,MWI
5280221,454,MAW207,207,"15 December 2014",2014,2,Riots,"Mob violence","Rioters (Malawi)","Vigilante Group (Malawi)",5,"Police Forces of Malawi (2014-)",,1,15,"Eastern Africa",Malawi,Southern,Machinga,"SC Mlomba",Machinga,-14.9667,35.5167,1,"Malawi News Agency; Malawi24",National,"Community members of Habibu Village Traditional Authority in Machinga attacked and injured 2 policemen. After discovering a deceased 8-year old girls body, community members wanted to carry out mob justice, and assaulted police as they took four suspects in for questioning.",0,1561469182,MWI
4866450,454,MAW205,205,"11 December 2014",2014,1,Riots,"Violent demonstration","Rioters (Malawi)","DPP: Democratic Progressive Party",5,"Civilians (Malawi)","PP: Peoples Party",7,57,"Eastern Africa",Malawi,Northern,Chitipa,"TA Mwabulambya",Chitipa,-9.7167,33.2667,1,Malawi24,National,"Members of the Democratic Progressive Party beat up supporters of the Peoples Party at a rally in Chitipa. Rioters wielded pangas and threw stones. Police arrested 3.",0,1552577396,MWI
4866451,454,MAW206,206,"11 December 2014",2014,1,Protests,"Peaceful protest","Protesters (Malawi)",,6,,,0,60,"Eastern Africa",Malawi,Southern,Zomba,"Zomba City",Zomba,-15.3833,35.3333,1,Malawi24,National,"Lecturers of the University of Malawi Chancellor College in Zomba stage a sit in to support to the university workers strike. Support staff of the University of Malawi Chancellor College in LIlongwe and Zomba also went on strike demanding 45% pay raise a few days before.",0,1552577396,MWI
4866553,454,MAW204,204,"10 December 2014",2014,1,"Violence against civilians",Attack,"DPP: Democratic Progressive Party",,3,"Civilians (Malawi)",,7,37,"Eastern Africa",Malawi,Northern,Mzimba,"TA Chindi",Mzuzu,-11.45,33.5833,1,Malawi24,National,"Youth wearing DPP T-shirts beat up a bicycle taxi operator in Mzuzu for allegedly insulting DPP President Mutharika.",0,1552577396,MWI
5201596,454,MAW203,203,"08 December 2014",2014,1,Protests,"Peaceful protest","Protesters (Malawi)","Women (Malawi)",6,,,0,60,"Eastern Africa",Malawi,Central,Nkhotakota,"Nkhotakota Boma",Nkhotakota,-12.9292,34.2972,1,Malawi24,National,"Women from the Nkhotakota Health Centre maternity wing marched to protest over increased deaths of infants due to inadequate medical facilities.",0,1559160528,MWI
4867506,454,MAW202,202,"23 November 2014",2014,1,"Violence against civilians",Attack,"Police Forces of Malawi (2014-)",,1,"Civilians (Malawi)","Military Forces of Malawi (2014-)",7,17,"Eastern Africa",Malawi,Southern,Zomba,"Zomba City",Zomba,-15.3833,35.3333,1,Malawi24,National,"Police shoot and kill an off-duty Malawi Defence Force soldier Price Lameck in Zomba.",1,1552577397,MWI
5280220,454,MAW201,201,"19 November 2014",2014,1,Riots,"Violent demonstration","Rioters (Malawi)",,5,"Police Forces of Malawi (2014-)",,1,15,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Blantyre,-15.7833,35,1,"AP; Malawi24",National-international,"500 schoolchildren broke classroom windows and damaged cars to protest a strike by their teachers in Blantyre. Police fired tear gas. Reports of arrests, no injuries.",0,1561469182,MWI
5280218,454,MAW199,199,"14 November 2014",2014,1,"Violence against civilians",Attack,"Muslim Militia (Malawi)",,4,"Civilians (Malawi)","Muslim Group (Malawi)",7,47,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Blantyre,-15.7833,35,1,"Nyasa Times (Malawi)",National,"Muslim militia attacked Muslims for encroaching on land belonging to Blantyre Islamic Mission. No deaths reported. Police arrested some Muslims thought to be Boko Haram, although Muslim groups in Malawi say the Muslim Militia is not connected to Boko Haram.",0,1561469182,MWI
4868946,454,MAW197,197,"30 October 2014",2014,1,Protests,"Peaceful protest","Protesters (Malawi)",,6,,,0,60,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,"Malawi News Agency (Lilongwe); Matindi FM",National,"Teachers at two schools in the Bvunguti Zone boycotted against allowance policies.",0,1552577400,MWI
4868945,454,MAW196,196,"30 October 2014",2014,1,Riots,"Violent demonstration","Rioters (Malawi)","Students (Malawi)",5,,,0,50,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,"Malawi News Agency (Lilongwe); Matindi FM",National,"As teachers boycotted classes at two primary schools in the Bvunguti Zone, students rioted and disturbed lessons at other schools. The students broked glass and some sustained injuries",0,1552577400,MWI
4869494,454,MAW195,195,"22 October 2014",2014,1,Riots,"Mob violence","Rioters (Malawi)","Vigilante Group (Malawi)",5,"Civilians (Malawi)",,7,57,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,Malawi24,National,"A man allegedly chopped off his wifes hand following a quarrel, and a community mob beat him in response.",0,1552577401,MWI
4870828,454,MAW194,194,"01 October 2014",2014,1,Riots,"Mob violence","Police Forces of Malawi (2014-)",,1,"Rioters (Malawi)",,5,15,"Eastern Africa",Malawi,Southern,Mangochi,"TA Mponda",Mangochi,-14.4667,35.2667,2,"New Agency (Lilongwe)",National,"Police set fires and used teargas to remove 86 boys from traditional initiation camps where they were being held for longer than the typical month long ritual. Some locals threw rocks at the police, but no one was injured.",0,1552577403,MWI
5280217,454,MAW193,193,"18 September 2014",2014,1,Protests,"Peaceful protest","Protesters (Malawi)","Students (Malawi)",6,,,0,60,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,Malawi24,National,"Interns from the Kamuzu College of Nursing (KCN) held a demonstration at the healthy facility today to demand payment of allowances and better accomodations.",0,1561469182,MWI
5280216,454,MAW192,192,"16 September 2014",2014,1,Riots,"Mob violence","Rioters (Malawi)","Vigilante Group (Malawi)",5,"Civilians (Malawi)",,7,57,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,"Malawi News Agency",National,"A man was set ablaze by an angry mob who mistook him for a thief. He died from his injuries.",1,1561469182,MWI
5280215,454,MAW191,191,"30 May 2014",2014,1,Riots,"Violent demonstration","Rioters (Malawi)","UDF: United Democratic Front; PP: Peoples Party",5,"Police Forces of Malawi (2012-2014)",,1,15,"Eastern Africa",Malawi,Southern,Mangochi,"TA Mponda",Mangochi,-14.4667,35.2667,1,"AFP; Nyasa Times (Malawi)",National-international,"Police, using teargas and rubber bullets, clashed with rioters demanding a recount of Malawis disputed presidential elections; a teenager was killed by an exploding tear gas cannister which he tried to throw back at riot police; six students were also injured, as were three police officers and another civilian",1,1561469182,MWI
5280213,454,MAW189,189,"24 May 2014",2014,1,Protests,"Peaceful protest","Protesters (Malawi)",,6,,,0,60,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,VOA,International,"Protests broke out in Lilongwe after President Banda declared elections void and called for a repeat election",0,1561469182,MWI
5280214,454,MAW190,190,"24 May 2014",2014,1,Riots,"Violent demonstration","Rioters (Malawi)",,5,"Police Forces of Malawi (2012-2014)",,1,15,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Limbe,-15.809,35.0602,1,Xinhua,International,"Rriots broke out in Limbe, a sprawling township east of Blantyre, over Bandas declaration; stone- throwing mobs were seen smashing cars and blocking roads; crowds of mainly young people in the township set flaming tyres in the streets and threw stones at police who tried to charge the mobs from their vehicles",0,1561469182,MWI
5280211,454,MAW187,187,"20 May 2014",2014,1,Protests,"Peaceful protest","Protesters (Malawi)",,6,,,0,60,"Eastern Africa",Malawi,Southern,Zomba,"Zomba City",Zomba,-15.3833,35.3333,1,AP,International,"Protesters blocked a road with tree branches, forcing the president to use an alternative route from the presidential palace to the polling station in the eastern town of Zomba",0,1561469182,MWI
5280210,454,MAW186,186,"20 May 2014",2014,1,Riots,"Violent demonstration","Rioters (Malawi)",,5,"Police Forces of Malawi (2012-2014)",,1,15,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Blantyre,-15.7833,35,1,"AFP; AP; Nyasa Times (Malawi)",International,"In Blantyre city centre angry youths staged an impromptu mini-protest chanting anti-government slogans; police fired tear-gas at least once to disperse crowd; also disgruntled voters torched a house set to be used as a voting station at Chiwembe Township in commercial city of Blantyre",0,1561469182,MWI
5280212,454,MAW188,188,"20 May 2014",2014,1,Riots,"Violent demonstration","Rioters (Malawi)",,5,,,0,50,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Ndirande,-15.7697,35.0416,1,"Nation (Malawi)",National,"Irate citizens vandalized school blocks, ransacked some shops and set ablaze ballot boxes and papers in the most populous slum residential area of Ndirande, in protest over late arrival of voting materials to the area",0,1561469182,MWI
5280209,454,MAW185,185,"04 May 2014",2014,2,"Violence against civilians",Attack,"DPP: Democratic Progressive Party",,3,"Civilians (Malawi)",,7,37,"Eastern Africa",Malawi,Southern,Mulanje,"Mulanje Boma",Mulanje,-16.0333,35.5,2,"Nyasa Times (Malawi)",National,"Shooting of a charcoal seller in southern district Mulanje by a guard of an official of the opposition Democratic Progressive Party Leston Mulli as reported by Nyasa Times",1,1561469182,MWI
5280208,454,MAW184,184,"02 May 2014",2014,2,Riots,"Violent demonstration","Rioters (Malawi)",,5,"Civilians (Malawi)",,7,57,"Eastern Africa",Malawi,Southern,Mangochi,"TA Mponda",Mangochi,-14.4667,35.2667,2,"Malawi News Agency",National,"Reported that supporters of Hophmally Makande perpetrated violence to disrupt opponents rally last week at Cape Maclear; two injured as a result",0,1561469182,MWI
5280207,454,MAW183,183,"29 April 2014",2014,1,Riots,"Mob violence","Rioters (Malawi)",,5,"Rioters (Malawi)",,5,55,"Eastern Africa",Malawi,Southern,"Blantyre City","Blantyre City",Blantyre,-15.7833,35,1,"Malawi News Agency",National,"An aspiring councillor donated goods to women vendors at Blantyres market, leading to a riot over the donations, involving minor injuries to at least two women and one child",0,1561469182,MWI
5280206,454,MAW182,182,"11 April 2014",2014,1,Protests,"Peaceful protest","Protesters (Malawi)",,6,,,0,60,"Eastern Africa",Malawi,Southern,Mangochi,"TA Mponda",Mangochi,-14.4667,35.2667,1,"Nyasa Times (Malawi)",National,"In Mangochi, Muslims protested for a stop to the use of Muslim women as dancers in political rallies. Banda was using women dressed in the hijab and performing the ""Zikiri"" at political rallies.",0,1561469182,MWI
5280205,454,MAW181,181,"07 April 2014",2014,1,"Violence against civilians",Attack,"Unidentified Armed Group (Malawi)",,3,"Civilians (Malawi)",,7,37,"Eastern Africa",Malawi,Central,"Lilongwe City","Lilongwe City",Lilongwe,-13.9833,33.7833,1,"Nyasa Times (Malawi)",National,"Key witness for cashgate scandal murdered",1,1561469182,MWI
4883399,454,MAW180,180,"25 March 2014",2014,1,Riots,"Mob violence","Rioters (Malawi)",,5,"Civilians (Malawi)",,7,57,"Eastern Africa",Malawi,Southern,Machinga,"SC Mlomba",Machinga,-14.9667,35.5167,1,"Malawi News Agency",National,"Police condemned mob justice at Mawila elementary school where ""where students allegedly assaulted to death a man and set him ablaze for allegedly stealing two pairs of trousers and a pair of shoes from one of the hostels early morning Tuesday. """,1,1552577422,MWI
